Node1,Node2,Mean,INT
SLC41A3,ICE1,0.3764267,Correlation
SLC41A3,IFRD1,0.467314875,Correlation
SLC41A3,LPL,0.471999014,Correlation
SLC41A3,MAN2A1,0.515214932,Correlation
SLC41A3,MAP4K5,0.390716826,Correlation
SLC41A3,MED14,0.42944229,Correlation
SLC41A3,PABPC1,0.374578934,Correlation
SLC41A3,PHYH,0.458618832,Correlation
SLC41A3,PRDX4,0.341435708,Correlation
SLC41A3,RPH3A,0.33120915,Correlation
SLC41A3,RPS6KA2,0.308854222,Correlation
SLC41A3,SLC12A5,0.494062882,Correlation
SLC41A3,TGOLN2,0.391345502,Correlation
SLC41A3,TXN2,0.515996014,Correlation
SLC41A3,UCHL1,0.38595669,Correlation
SLC41A3,ZBTB7A,0.172602319,Correlation
SLC41A3,ZFX,0.407608433,Correlation
SLC41A3,ZNF12,0.417839045,Correlation
SMAD5,ABCA8,0.356155283,Correlation
SMAD5,ANKRD27,0.407320621,Correlation
SMAD5,ASXL2,0.443193816,Correlation
SMAD5,AUH,0.539703425,Correlation
SMAD5,AUTS2,0.583447353,Correlation
SMAD5,BNIP3,0.538010845,Correlation
SMAD5,CBLB,0.442648131,Correlation
SMAD5,CCDC90B,0.471353176,Correlation
SMAD5,CDK12,0.446802823,Correlation
SMAD5,CEBPZ,0.291034756,Correlation
SMAD5,CEP57,0.355487323,Correlation
SMAD5,CHD1,0.508359369,Correlation
SMAD5,DHX29,0.396979818,Correlation
SMAD5,EIF1B,0.573954069,Correlation
SMAD5,HCFC2,0.386027616,Correlation
SMAD5,HEATR3,0.591178686,Correlation
SMAD5,IFRD1,0.377508439,Correlation
SMAD5,ITPR2,0.366925232,Correlation
SMAD5,KLF6,0.426027077,Correlation
SMAD5,MFN1,0.221380988,Correlation
SMAD5,NAA50,0.39669969,Correlation
SMAD5,NEK4,0.406408461,Correlation
SMAD5,PPP3CA,0.52497576,Correlation
SMAD5,PTPRA,0.377728185,Correlation
SMAD5,ROCK1,0.320512662,Correlation
SMAD5,SEPT6,0.436978381,Correlation
SMAD5,SETD2,0.404226819,Correlation
SMAD5,SH3GLB1,0.447771673,Correlation
SMAD5,SNX11,0.507887051,Correlation
SMAD5,TGOLN2,0.549339747,Correlation
SMAD5,THUMPD2,0.537024854,Correlation
SMAD5,TMEM165,0.373887632,Correlation
SMAD5,TMEM38B,0.529643028,Correlation
SMAD5,TSPYL5,0.595551426,Correlation
SMAD5,WASF1,0.488698556,Correlation
SMAD5,WIPI2,0.412545,Correlation
SMAD5,WSB1,0.534765316,Correlation
SMAD5,ZBTB7A,0.300127675,Correlation
SMARCA2,CALD1,0.346096387,Correlation
SMARCA2,CBLB,0.35299146,Correlation
SMARCA2,CDIPT,0.423542982,Correlation
SMARCA2,CLCN6,0.311565395,Correlation
SMARCA2,CRLF3,0.446035337,Correlation
SMARCA2,DENND4A,0.422645981,Correlation
SMARCA2,DHX29,0.447831825,Correlation
SMARCA2,FAM65B,0.372837662,Correlation
SMARCA2,FHL1,0.30918175,Correlation
SMARCA2,ICE1,0.326145348,Correlation
SMARCA2,IFRD1,0.550163399,Correlation
SMARCA2,KLF6,0.57240627,Correlation
SMARCA2,KRIT1,0.390768872,Correlation
SMARCA2,MAP3K7,0.585426094,Correlation
SMARCA2,MCMBP,0.291437567,Correlation
SMARCA2,NBR1,0.457971464,Correlation
SMARCA2,NCOA6,0.376747128,Correlation
SMARCA2,OGT,0.495929656,Correlation
SMARCA2,PCDH17,0.321790383,Correlation
SMARCA2,PHF3,0.456040365,Correlation
SMARCA2,PHKB,0.402794617,Correlation
SMARCA2,PIGA,0.223193488,Correlation
SMARCA2,PLSCR1,0.306483391,Correlation
SMARCA2,PNISR,0.301536127,Correlation
SMARCA2,PPP1R12B,0.35551695,Correlation
SMARCA2,PUM2,0.329762803,Correlation
SMARCA2,RAP1B,0.31007751,Correlation
SMARCA2,RBM12,0.406383792,Correlation
SMARCA2,RPH3A,0.43621346,Correlation
SMARCA2,SLC11A2,0.564030029,Correlation
SMARCA2,SLC26A2,0.472374847,Correlation
SMARCA2,SMAD5,0.448680241,Correlation
SMARCA2,TGOLN2,0.370069329,Correlation
SMARCA2,TRIM5,0.454005943,Correlation
SMARCA2,TWIST1,0.450723623,Correlation
SMARCA2,UCHL1,0.380797062,Correlation
SMARCA2,UPF3B,0.538298922,Correlation
SMC5,ASXL2,0.314085849,Correlation
SMC5,ATM,0.385231023,Correlation
SMC5,CDH22,0.363036568,Correlation
SMC5,CPOX,0.44778859,Correlation
SMC5,DEDD,0.454519551,Correlation
SMC5,DERL1,0.392624733,Correlation
SMC5,EFEMP1,0.362246828,Correlation
SMC5,GDI1,0.421355818,Correlation
SMC5,GOLGA7,0.519335844,Correlation
SMC5,MAP4K5,0.457577163,Correlation
SMC5,NDEL1,0.432336251,Correlation
SMC5,NEK1,0.269979466,Correlation
SMC5,NSMAF,0.449292143,Correlation
SMC5,OAT,0.493627168,Correlation
SMC5,PCDH17,0.496768771,Correlation
SMC5,PHYH,0.50158725,Correlation
SMC5,PNN,0.54158491,Correlation
SMC5,PPP1R11,0.380140955,Correlation
SMC5,RBM12,0.332417812,Correlation
SMC5,REL,0.289670952,Correlation
SMC5,TBC1D2B,0.471716867,Correlation
SMC5,TWIST1,0.365944039,Correlation
SMC5,UCHL1,0.546687337,Correlation
SMC5,ZCCHC10,0.351154157,Correlation
SNAPC3,ANXA1,0.266514268,Correlation
SNAPC3,ASXL2,0.245612047,Correlation
SNAPC3,CDH11,0.323378992,Correlation
SNAPC3,CRISPLD2,0.402424223,Correlation
SNAPC3,ENPP2,0.397946743,Correlation
SNAPC3,GDI1,0.485056578,Correlation
SNAPC3,GOLGA7,0.477386046,Correlation
SNAPC3,HCFC2,0.360054037,Correlation
SNAPC3,KATNBL1,0.410974432,Correlation
SNAPC3,KRIT1,0.372271172,Correlation
SNAPC3,LPCAT4,0.301633407,Correlation
SNAPC3,LPP,0.39006783,Correlation
SNAPC3,LRRC14,0.457461223,Correlation
SNAPC3,MED14,0.386754616,Correlation
SNAPC3,METTL9,0.400740584,Correlation
SNAPC3,PLSCR1,0.417816608,Correlation
SNAPC3,PNN,0.443741881,Correlation
SNAPC3,PTPRA,0.578775228,Correlation
SNAPC3,RBM12,0.366148639,Correlation
SNAPC3,RBM5,0.406691052,Correlation
SNAPC3,SF3A1,0.503224724,Correlation
SNAPC3,SORBS1,0.450391578,Correlation
SNAPC3,TRIT1,0.429382857,Correlation
SNAPC3,TWIST1,0.486019927,Correlation
SNAPC3,WASF1,0.321713231,Correlation
SNAPC3,ZBTB5,0.440925993,Correlation
SNAPC3,ZCCHC8,0.483614657,Correlation
SNX11,CLCN6,0.421009751,Correlation
SNX11,TMEM38B,0.381088585,Correlation
SOCS2,C6orf120,0.33923153,Correlation
SOCS2,CXorf56,0.478199741,Correlation
SOCS2,NAA50,0.399421324,Correlation
SOCS2,RFX7,0.493763191,Correlation
SOCS2,SH3GLB1,0.222498743,Correlation
SOCS2,ZCCHC10,0.464790275,Correlation
SORBS1,CDH22,0.445404306,Correlation
SORBS1,SH3GLB1,0.57741306,Correlation
SORBS1,SNX11,0.230239907,Correlation
SORBS1,SOCS2,0.434792212,Correlation
SPARC,CHD1,0.457905085,Correlation
SPARC,DOLPP1,0.444246032,Correlation
SPARC,ERBB4,0.517511757,Correlation
SPARC,HEXB,0.429098279,Correlation
SPARC,KCTD12,0.337311567,Correlation
SPARC,KIAA0141,0.600793651,Correlation
SPARC,SRSF4,0.376793083,Correlation
SPARC,SSFA2,0.399378998,Correlation
SPARC,STAG2,0.441235725,Correlation
SPARC,TBC1D2B,0.445227322,Correlation
SPARC,TMEM43,0.365490555,Correlation
SPARC,ZBTB10,0.548094978,Correlation
SPEN,ADAMTS1,0.403991377,Correlation
SPEN,CARD8,0.59191356,Correlation
SPEN,ITGA6,0.636590534,Correlation
SPEN,MAN2A1,0.513795518,Correlation
SPEN,MAP4K3,0.317693583,Correlation
SPEN,SH2B3,0.47895748,Correlation
SPEN,SMNDC1,0.255769399,Correlation
SPEN,SSFA2,0.26827952,Correlation
SPEN,SUN1,0.39927099,Correlation
SPEN,ZCCHC8,0.455941607,Correlation
SPEN,ZFX,0.335292254,Correlation
SPOCK1,CLCN6,0.389788021,Correlation
SPOCK1,DHX29,0.373586871,Correlation
SPOCK1,DIDO1,0.357863787,Correlation
SPOCK1,FHL1,0.379993536,Correlation
SPOCK1,HEXB,0.237467602,Correlation
SPOCK1,METTL9,0.443958737,Correlation
SPOCK1,NBR1,0.426104237,Correlation
SPOCK1,TGOLN2,0.434527498,Correlation
SPOCK1,TXN2,0.445599907,Correlation
SRSF10,CCDC90B,0.385276519,Correlation
SRSF4,ABL1,0.349138103,Correlation
SRSF4,ALDOA,0.440505548,Correlation
SRSF4,CDH22,0.3993663,Correlation
SRSF4,FLNC,0.401398965,Correlation
SRSF4,ICE1,0.354057422,Correlation
SRSF4,PDE4B,0.498792452,Correlation
SRSF4,TNFAIP3,0.426843546,Correlation
SRSF4,ZFX,0.456352282,Correlation
SSBP3,DEDD,0.363099708,Correlation
SSBP3,LRCH3,0.412211938,Correlation
SSBP3,MED8,0.392355275,Correlation
SSBP3,SRSF10,0.508401979,Correlation
SSFA2,AKR1B1,0.469297697,Correlation
SSFA2,CDIPT,0.51775858,Correlation
SSFA2,CEP57,0.430791624,Correlation
SSFA2,ENPP2,0.399297517,Correlation
SSFA2,RFX7,0.332825056,Correlation
SSFA2,SLC26A2,0.454480353,Correlation
SSFA2,TMEM38B,0.309578088,Correlation
STAG2,CCDC90B,0.290081406,Correlation
STRN3,ATP8B1,0.637888365,Correlation
STRN3,LRCH3,0.365139258,Correlation
STRN3,TPP1,0.32947197,Correlation
STRN3,TRIM5,0.532657192,Correlation
STRN3,WSB1,0.456730207,Correlation
STX16,ABI1,0.411964914,Correlation
STX16,CDIPT,0.26751292,Correlation
STX16,CEP57,0.194213711,Correlation
STX16,CRLF3,0.372955721,Correlation
STX16,CYP2E1,0.404494362,Correlation
STX16,DIDO1,0.371982511,Correlation
STX16,FHL1,0.403316455,Correlation
STX16,FOXN3,0.263154493,Correlation
STX16,GIPC1,0.312359046,Correlation
STX16,HLA-B,0.4486156,Correlation
STX16,ICE1,0.4653795,Correlation
STX16,KCNAB1,0.37436535,Correlation
STX16,MAN2A1,0.361330173,Correlation
STX16,MAP4K3,0.389149948,Correlation
STX16,MED8,0.334032716,Correlation
STX16,MUS81,0.364986892,Correlation
STX16,PRDX4,0.323450173,Correlation
STX16,SH2B3,0.161110213,Correlation
STX16,SLC35A3,0.291521482,Correlation
STX16,SPEN,0.396007506,Correlation
STX16,SSBP3,0.425509948,Correlation
STX16,TCEAL1,0.41291927,Correlation
STX16,TMX1,0.387828852,Correlation
STX16,TRIM5,0.292985372,Correlation
STX16,TSPYL5,0.286109316,Correlation
STX16,UCHL1,0.339654734,Correlation
STX16,USP3,0.333154731,Correlation
STX16,ZFC3H1,0.486575763,Correlation
STX2,CBLB,0.618650827,Correlation
STX2,CYP2E1,0.36191374,Correlation
STX2,GIPC1,0.523470157,Correlation
STX2,HNMT,0.442502787,Correlation
STX2,SLC35A3,0.380547741,Correlation
STX2,TCEAL1,0.411186526,Correlation
STX2,TGOLN2,0.407271746,Correlation
STX2,TMEM38B,0.380153105,Correlation
SUN1,ADNP,0.210200747,Correlation
SUN1,AGO3,0.477640415,Correlation
SUN1,AHR,0.414468097,Correlation
SUN1,ANKRD27,0.243057616,Correlation
SUN1,FOXN3,0.436714429,Correlation
SUN1,RBM12,0.425085427,Correlation
SUN1,STAG2,0.298215184,Correlation
SUN1,YY1AP1,0.523582012,Correlation
SUN1,ZCCHC8,0.414406917,Correlation
TARDBP,CREG1,0.326855627,Correlation
TARDBP,DEDD,0.404333078,Correlation
TARDBP,IFRD1,0.301582116,Correlation
TARDBP,LPCAT4,0.364008587,Correlation
TARDBP,PROSER1,0.250405689,Correlation
TARDBP,RFX7,0.395309402,Correlation
TARDBP,YY1AP1,0.440686457,Correlation
TBC1D2B,AKR1C1,0.488615417,Correlation
TBC1D2B,ATP8B1,0.363600407,Correlation
TBC1D2B,CPSF7,0.454855799,Correlation
TBC1D2B,CREG1,0.352452018,Correlation
TBC1D2B,HNRNPA2B1,0.32614538,Correlation
TBC1D2B,SAMM50,0.269923867,Correlation
TBC1D2B,TGOLN2,0.185720163,Correlation
TBC1D2B,TMCO1,0.395257847,Correlation
TCF12,LRCH3,0.482956925,Correlation
TCF12,METTL9,0.360672987,Correlation
TGOLN2,CCDC90B,0.473806625,Correlation
TGOLN2,CENPU,0.458100827,Correlation
TGOLN2,LPCAT4,0.379956694,Correlation
THUMPD2,ADNP,0.385415424,Correlation
THUMPD2,AGO3,0.6072021,Correlation
THUMPD2,ATM,0.376520118,Correlation
THUMPD2,CDH22,0.331516088,Correlation
THUMPD2,CDIPT,0.394893039,Correlation
THUMPD2,CLIC4,0.505826457,Correlation
THUMPD2,CPSF6,0.42782644,Correlation
THUMPD2,CRLF3,0.560791277,Correlation
THUMPD2,CXorf56,0.67759798,Correlation
THUMPD2,DENND4A,0.396361657,Correlation
THUMPD2,EIF1B,0.382675353,Correlation
THUMPD2,HMGN4,0.451472903,Correlation
THUMPD2,IFRD1,0.504488995,Correlation
THUMPD2,KRIT1,0.380671216,Correlation
THUMPD2,MED14,0.355766551,Correlation
THUMPD2,NBPF1,0.42547609,Correlation
THUMPD2,PDE4A,0.337958941,Correlation
THUMPD2,PIGA,0.207076053,Correlation
THUMPD2,PLCB1,0.490675521,Correlation
THUMPD2,PRDX4,0.310443303,Correlation
THUMPD2,RSAD1,0.549135575,Correlation
THUMPD2,TMOD2,0.456999632,Correlation
THUMPD2,U2SURP,0.417364853,Correlation
THUMPD2,UBXN7,0.480574832,Correlation
THUMPD2,WIPI2,0.483307976,Correlation
THUMPD2,ZCCHC10,0.422933722,Correlation
TIMP2,AKR1C1,0.381318722,Correlation
TIMP2,ASXL2,0.573843817,Correlation
TIMP2,CMTM6,0.248058265,Correlation
TIMP2,GNB5,0.518343027,Correlation
TIMP2,HNMT,0.350486605,Correlation
TIMP2,MAP3K7,0.480294396,Correlation
TIMP2,NBR1,0.45192167,Correlation
TIMP2,NCOA6,0.47395535,Correlation
TIMP2,PTPRA,0.470084572,Correlation
TIMP2,RSAD1,0.358557636,Correlation
TIMP2,SETD2,0.269621447,Correlation
TIMP2,SMNDC1,0.588934975,Correlation
TIMP2,TMEM38B,0.491424536,Correlation
TIMP2,TMOD2,0.422106521,Correlation
TIMP2,TRIM5,0.253474467,Correlation
TIMP2,UNC13B,0.462064391,Correlation
TIMP2,ZBTB7A,0.396803964,Correlation
TIMP2,ZCCHC8,0.484320206,Correlation
TIMP2,ZNF83,0.374280633,Correlation
TMCO1,AKR1C1,0.658842383,Correlation
TMCO1,ALDOA,0.4909834,Correlation
TMCO1,ARMC1,0.403060583,Correlation
TMCO1,BCLAF1,0.553204741,Correlation
TMCO1,CDH22,0.521373671,Correlation
TMCO1,CEP170B,0.523843253,Correlation
TMCO1,CPSF6,0.483075666,Correlation
TMCO1,CRISPLD2,0.459560619,Correlation
TMCO1,GIN1,0.541261555,Correlation
TMCO1,GSAP,0.532701538,Correlation
TMCO1,HLA-B,0.486478309,Correlation
TMCO1,HNRNPA2B1,0.522149501,Correlation
TMCO1,METTL9,0.398005997,Correlation
TMCO1,UPF3B,0.224261661,Correlation
TMED10,ATM,0.387539943,Correlation
TMED10,GSAP,0.385794067,Correlation
TMED10,KLF6,0.331838505,Correlation
TMED10,SF3A1,0.521875673,Correlation
TMED10,SLC11A2,0.396691826,Correlation
TMED10,TCEAL1,0.656246858,Correlation
TMED10,TGOLN2,0.567024681,Correlation
TMED10,THUMPD2,0.532377887,Correlation
TMED10,UBXN7,0.433169366,Correlation
TMEM165,STAG2,0.565320872,Correlation
TMEM165,TGOLN2,0.506654793,Correlation
TMEM38B,CXorf56,0.520054571,Correlation
TMEM38B,STAG2,0.528692011,Correlation
TMEM43,ABCA8,0.588494757,Correlation
TMEM43,ABI1,0.485571536,Correlation
TMEM43,AHR,0.533610785,Correlation
TMEM43,AMD1,0.485267184,Correlation
TMEM43,CCDC90B,0.58071238,Correlation
TMEM43,CDH11,0.457615097,Correlation
TMEM43,CENPU,0.512149989,Correlation
TMEM43,CMTM6,0.386228722,Correlation
TMEM43,CRISPLD2,0.443260253,Correlation
TMEM43,CRLF3,0.322100122,Correlation
TMEM43,DIDO1,0.554891187,Correlation
TMEM43,ESRRG,0.581487467,Correlation
TMEM43,GNA13,0.46680762,Correlation
TMEM43,GNB5,0.461093155,Correlation
TMEM43,GPNMB,0.446098183,Correlation
TMEM43,GSAP,0.414635396,Correlation
TMEM43,HEATR3,0.502678142,Correlation
TMEM43,HMGN4,0.540512955,Correlation
TMEM43,KLF6,0.39500018,Correlation
TMEM43,KRIT1,0.393776485,Correlation
TMEM43,LIMA1,0.444490232,Correlation
TMEM43,LRCH3,0.464898676,Correlation
TMEM43,MAP3K7,0.387152553,Correlation
TMEM43,MARK4,0.598163111,Correlation
TMEM43,METTL9,0.414111542,Correlation
TMEM43,NBR1,0.367930291,Correlation
TMEM43,NUP43,0.44700316,Correlation
TMEM43,PALLD,0.548956762,Correlation
TMEM43,RCN2,0.32983732,Correlation
TMEM43,SAT1,0.456822344,Correlation
TMEM43,SH2B3,0.362604144,Correlation
TMEM43,SSBP3,0.381869927,Correlation
TMEM43,SUN1,0.171210407,Correlation
TMEM43,TCEAL1,0.296852331,Correlation
TMEM43,TGOLN2,0.433633398,Correlation
TMEM43,THUMPD2,0.427573675,Correlation
TMEM43,WASF1,0.269313366,Correlation
TMOD2,AHR,0.283349836,Correlation
TMOD2,BCLAF1,0.462035937,Correlation
TMOD2,CENPU,0.320089169,Correlation
TMOD2,DOLPP1,0.240422814,Correlation
TMOD2,NAA50,0.373817783,Correlation
TMOD2,NCOA6,0.430869198,Correlation
TMOD2,SLC35A3,0.385528896,Correlation
TMX1,ABL1,0.385056861,Correlation
TMX1,FHL1,0.398057269,Correlation
TMX1,WSB1,0.518153506,Correlation
TNFAIP3,TGOLN2,0.219303736,Correlation
TNFAIP3,ZNF83,0.535801372,Correlation
TPP1,DOLPP1,0.532242512,Correlation
TPP1,FOXN3,0.42441374,Correlation
TPP1,LPCAT4,0.389733592,Correlation
TPP1,MED8,0.379204374,Correlation
TPP1,OGT,0.301330784,Correlation
TPP1,SMNDC1,0.404341498,Correlation
TPP1,TMOD2,0.411017786,Correlation
TRAK1,AASS,0.385517454,Correlation
TRAK1,ANKRD27,0.300750557,Correlation
TRAK1,BNIP3,0.377903469,Correlation
TRAK1,CBLB,0.369963454,Correlation
TRAK1,EFEMP1,0.253054299,Correlation
TRAK1,GDI1,0.315941171,Correlation
TRAK1,HEATR3,0.289817538,Correlation
TRAK1,IMPDH1,0.491960369,Correlation
TRAK1,LIMA1,0.584765316,Correlation
TRAK1,MARK3,0.428081891,Correlation
TRAK1,MARK4,0.519597967,Correlation
TRAK1,PALLD,0.478743805,Correlation
TRAK1,PIGA,0.447603993,Correlation
TRAK1,PLSCR1,0.398338931,Correlation
TRAK1,SENP7,0.355768333,Correlation
TRAK1,SLC11A2,0.37679914,Correlation
TRAK1,ZNF292,0.342692846,Correlation
TRIT1,ADNP,0.258362554,Correlation
TRIT1,AHR,0.301911335,Correlation
TRIT1,ASXL2,0.294025594,Correlation
TRIT1,CENPU,0.386762254,Correlation
TRIT1,HEXB,0.345131124,Correlation
TRIT1,MED14,0.251005537,Correlation
TRIT1,METTL9,0.361963791,Correlation
TRIT1,RBM5,0.247592366,Correlation
TRIT1,SORBS1,0.304458201,Correlation
TRIT1,SSFA2,0.373456528,Correlation
TRIT1,WASF1,0.308010702,Correlation
TSPYL5,EIF3E,0.440916439,Correlation
TSPYL5,HEXB,0.417659746,Correlation
TSPYL5,NAA50,0.281499254,Correlation
TSPYL5,RCN2,0.426818035,Correlation
TSPYL5,RSAD1,0.464267119,Correlation
TSPYL5,SLC35A3,0.288178656,Correlation
TXN2,DEDD,0.329189835,Correlation
TXN2,HNMT,0.180035518,Correlation
TXN2,METTL9,0.337704697,Correlation
TXN2,TGOLN2,0.335425545,Correlation
U2SURP,AHR,0.372329517,Correlation
U2SURP,CENPU,0.303083451,Correlation
U2SURP,GDI1,0.543423627,Correlation
U2SURP,MED14,0.308630874,Correlation
U2SURP,STX2,0.370222064,Correlation
U2SURP,TWIST1,0.484156168,Correlation
UBXN7,PHKB,0.417622937,Correlation
UCHL1,ANXA1,0.310510261,Correlation
UCHL1,DHX29,0.268739675,Correlation
UCHL1,DIDO1,0.316497881,Correlation
UCHL1,ENPP2,0.413751352,Correlation
UCHL1,LPCAT4,0.359153757,Correlation
UCHL1,METTL9,0.380615708,Correlation
UCHL1,TCEAL1,0.420783057,Correlation
UCHL1,TGOLN2,0.416060597,Correlation
UCHL1,WSB1,0.202371974,Correlation
UNC13B,CHD1,0.313556795,Correlation
UNC13B,DIDO1,0.411211684,Correlation
UNC13B,FLNC,0.286529103,Correlation
UNC13B,MAP4K5,0.505501234,Correlation
UNC13B,SEPT6,0.460589925,Correlation
UNC13B,SH2B3,0.493784895,Correlation
UNC13B,SLC26A2,0.30369982,Correlation
UNC13B,SMNDC1,0.294766958,Correlation
UNC13B,SNX11,0.410940485,Correlation
UNC13B,TGOLN2,0.43829059,Correlation
UPF3B,AHR,0.376925342,Correlation
UPF3B,ASXL2,0.514663297,Correlation
UPF3B,CBLB,0.25863845,Correlation
UPF3B,CPSF6,0.291798077,Correlation
UPF3B,DENND4A,0.319248647,Correlation
UPF3B,DIDO1,0.344476454,Correlation
UPF3B,FLNC,0.46180013,Correlation
UPF3B,HEXB,0.497250952,Correlation
UPF3B,KRIT1,0.470462389,Correlation
UPF3B,LRCH3,0.379115358,Correlation
UPF3B,MARK4,0.433834265,Correlation
UPF3B,METTL9,0.510946367,Correlation
UPF3B,MUS81,0.459261498,Correlation
UPF3B,OGT,0.48673441,Correlation
UPF3B,POT1,0.352847144,Correlation
UPF3B,PRDX4,0.501367915,Correlation
UPF3B,SMNDC1,0.259256769,Correlation
UPF3B,SOCS2,0.358666201,Correlation
UPF3B,SRSF10,0.428674847,Correlation
UPF3B,SSBP3,0.397258817,Correlation
UPF3B,TGOLN2,0.58381543,Correlation
UPF3B,TXN2,0.207273994,Correlation
UPF3B,USP3,0.479533865,Correlation
USP3,ANXA1,0.473144168,Correlation
USP3,BCLAF1,0.238018518,Correlation
USP3,CENPU,0.41720934,Correlation
USP3,CYP2E1,0.474831898,Correlation
USP3,FHL1,0.535754786,Correlation
USP3,FLNC,0.341258151,Correlation
USP3,TWIST1,0.326805447,Correlation
VCAN,ABCA8,0.478254507,Correlation
VCAN,AKR1C1,0.406908533,Correlation
VCAN,ALMS1,0.287457863,Correlation
VCAN,CHD1,0.490366659,Correlation
VCAN,CLK4,0.407978463,Correlation
VCAN,CRLF3,0.405008798,Correlation
VCAN,DIDO1,0.241878546,Correlation
VCAN,HEATR3,0.438196967,Correlation
VCAN,HNMT,0.430294201,Correlation
VCAN,MAP3K7,0.347691769,Correlation
VCAN,NBPF1,0.293348237,Correlation
VCAN,OGT,0.597885615,Correlation
VCAN,POT1,0.480421784,Correlation
VCAN,SOCS2,0.52471899,Correlation
VCAN,SPEN,0.375491992,Correlation
VCAN,SRSF4,0.480507945,Correlation
VCAN,ZFC3H1,0.456366798,Correlation
VDAC1,ALDOA,0.47143306,Correlation
VDAC1,CEP170B,0.377865052,Correlation
VDAC1,CLCN6,0.433082849,Correlation
VDAC1,CRLF3,0.310764091,Correlation
VDAC1,DEDD,0.379320763,Correlation
VDAC1,FAM65B,0.261149651,Correlation
VDAC1,FOXN3,0.458957172,Correlation
VDAC1,IFRD1,0.390207873,Correlation
VDAC1,ITGA6,0.314685421,Correlation
VDAC1,KLF6,0.196530042,Correlation
VDAC1,LPP,0.377110587,Correlation
VDAC1,MGST3,0.500092099,Correlation
VDAC1,NBPF1,0.367712301,Correlation
VDAC1,NDEL1,0.327490872,Correlation
VDAC1,NEK1,0.229686987,Correlation
VDAC1,PCNA,0.292733777,Correlation
VDAC1,PDE4A,0.358146625,Correlation
VDAC1,PNN,0.30174273,Correlation
VDAC1,PPP3CA,0.358213946,Correlation
VDAC1,PSAP,0.380516234,Correlation
VDAC1,RANGRF,0.357785782,Correlation
VDAC1,SMC5,0.420929476,Correlation
VDAC1,THUMPD2,0.475672107,Correlation
VDAC1,TMOD2,0.601368867,Correlation
VDAC1,TSPYL5,0.330833653,Correlation
VDAC1,TXN2,0.487971782,Correlation
VDAC1,U2SURP,0.504708816,Correlation
VDAC1,UCHL1,0.475599185,Correlation
VDAC1,YY1AP1,0.472510568,Correlation
VDAC1,ZBTB7A,0.456244139,Correlation
VDAC1,ZCCHC6,0.433625556,Correlation
VDAC1,ZFC3H1,0.524562171,Correlation
VDAC1,ZNF12,0.437858751,Correlation
VDAC1,ZNF573,0.332461698,Correlation
VDAC1,ZNF83,0.461556114,Correlation
WASF1,ANKRD28,0.413001571,Correlation
WASF1,ASXL2,0.403316817,Correlation
WASF1,CRLF3,0.527203067,Correlation
WASF1,ENPP2,0.346488331,Correlation
WASF1,FHL1,0.537675833,Correlation
WASF1,HEXB,0.374394018,Correlation
WASF1,HMGN4,0.307358909,Correlation
WASF1,JMJD1C,0.414824391,Correlation
WASF1,LRCH3,0.377582795,Correlation
WASF1,MAP3K7,0.514494003,Correlation
WASF1,MED14,0.439821698,Correlation
WASF1,NAA50,0.523282997,Correlation
WASF1,RIT1,0.489291999,Correlation
WASF1,SENP7,0.559794944,Correlation
WASF1,SLC35A3,0.556011823,Correlation
WASF1,TXN2,0.560975544,Correlation
WASF1,ZFC3H1,0.508886972,Correlation
WDR11,ASXL2,0.4825325,Correlation
WDR11,CLCN6,0.460487144,Correlation
WDR11,CPSF6,0.389502981,Correlation
WDR11,EIF1B,0.44508547,Correlation
WDR11,FHL1,0.235734935,Correlation
WDR11,HEXB,0.241303724,Correlation
WDR11,JMJD1C,0.444799971,Correlation
WDR11,MARK4,0.380606608,Correlation
WDR11,PPP3CA,0.230506177,Correlation
WDR11,PTPRA,0.218090082,Correlation
WDR11,RBM5,0.261141636,Correlation
WDR11,RSAD1,0.289561835,Correlation
WDR11,SEPT6,0.4687702,Correlation
WDR11,SLC35A3,0.183171427,Correlation
WDR11,SPOCK1,0.222000467,Correlation
WDR11,TXN2,0.326196761,Correlation
WDR11,ZCCHC10,0.363860159,Correlation
WIPI2,AHR,0.447830029,Correlation
WIPI2,ANKRD27,0.470265927,Correlation
WIPI2,ATM,0.431820387,Correlation
WIPI2,CLIC4,0.376803276,Correlation
WIPI2,HEATR3,0.454239233,Correlation
WIPI2,MAP3K7,0.477260648,Correlation
WIPI2,MAP4K5,0.393518011,Correlation
WIPI2,POT1,0.570232708,Correlation
WIPI2,RCN2,0.674434389,Correlation
WIPI2,RSAD1,0.543635383,Correlation
WIPI2,SENP7,0.430692918,Correlation
WIPI2,SEPT6,0.542160454,Correlation
WIPI2,SPOCK1,0.635534727,Correlation
WSB1,RBM12,0.510051694,Correlation
YY1AP1,HEATR3,0.640159842,Correlation
YY1AP1,NBPF1,0.524979723,Correlation
YY1AP1,SRSF10,0.327853944,Correlation
YY1AP1,TGOLN2,0.444870591,Correlation
YY1AP1,TRIM5,0.329347123,Correlation
YY1AP1,ZNF83,0.534044173,Correlation
ZBTB10,ANXA1,0.487110078,Correlation
ZBTB10,CDH11,0.452776474,Correlation
ZBTB10,CLK4,0.482597634,Correlation
ZBTB10,CRISPLD2,0.405557507,Correlation
ZBTB10,CXorf56,0.29726962,Correlation
ZBTB10,ERBB4,0.469408383,Correlation
ZBTB10,FLNC,0.370622451,Correlation
